t,frame,x_meas,y_meas,major_sigma,minor_sigma,theta,strength_sum,strength_max,bg_std,snr_proxy,xcor_r0_c0,xcor_r0_c1,xcor_r0_c2,xcor_r0_c3,xcor_r0_c4,xcor_r1_c0,xcor_r1_c1,xcor_r1_c2,xcor_r1_c3,xcor_r1_c4,xcor_r2_c0,xcor_r2_c1,xcor_r2_c2,xcor_r2_c3,xcor_r2_c4,xcor_r3_c0,xcor_r3_c1,xcor_r3_c2,xcor_r3_c3,xcor_r3_c4,xcor_r4_c0,xcor_r4_c1,xcor_r4_c2,xcor_r4_c3,xcor_r4_c4,xcor_r5_c0,xcor_r5_c1,xcor_r5_c2,xcor_r5_c3,xcor_r5_c4,xcor_r6_c0,xcor_r6_c1,xcor_r6_c2,xcor_r6_c3,xcor_r6_c4
1772328236.007151,168,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,-1.196636104182733,-1.15614785625313,-1.2469317015328056,-1.1985351083916551,-1.3111223353293329,-1.2000919818987825,-1.3088370929762223,-1.2155546206897045,-1.0510791601036984,-1.2100459587628791,-1.320328869858844,-1.2181307337439935,-1.1637844042521008,-1.2168408890772935,-1.1571039148692983,-1.1904431808523157,-1.1221016790988063,-1.3858319980897906,-1.144703763092013,-1.1187197111510883,-2.9616776659104422,-1.4354731363622117,-0.6474078473338905,-2.521841826658467,-0.671830257395537,-1.5110476626214586,-1.5133531705562073,-1.4256675750812968,-1.764531941954128,-0.874918207516457,-1.2194611095739734,-1.2402392912196265,-1.1801029658440316,-1.2095047485238015,-1.2078310498989882
1772328236.0895636,169,4.0,4.0,0.0,0.0,1.5707963267948966,0.04046202188277537,0.04046202188277537,0.0,40462021.88277537,-1.1266667993863586,-1.0814495183765322,-1.086365710063661,-1.285631213859464,-1.4584024498942436,-1.2320585527489842,-1.2389071272500902,-1.2380774304959092,-1.1855228168395544,-1.1910314787663794,-1.471067246325879,-1.0727675047835716,-0.9136326210060861,-1.24618843152385,-1.1142797606324863,-1.045712953294868,-1.50181490204512,-1.2304802215671806,-0.9229845908861858,-1.2024708035553462,-3.4232668189128423,-0.49338465850170365,-0.806219673898181,-3.34268371375605,0.04046202188277537,-0.9047902708995665,-1.1987306116498233,-1.6129006878019203,-1.1414374281689441,-0.7736457316453131,-1.2922217002179255,-1.2098802578306507,-1.2095846187573218,-1.201057577259252,-1.1702968085165992
1772328236.1725693,170,2.0,4.0,0.0,0.0,1.5707963267948966,1.1496157824535107,1.1496157824535107,0.0,1149615782.4535105,-1.0916335691968881,-1.0259611637546018,-1.2157590646456549,-1.3515825690725527,-1.0885591612528758,-1.2417222549584213,-1.2215699221575167,-1.1950053209072737,-1.205498123824373,-1.2036813740350454,-1.2176676055988795,-1.1269004496217314,-1.2098880064353952,-1.157332200686002,-1.283663068254359,-1.2450923019757627,-1.2519373001977558,-0.9939576380202331,-1.165487905202855,-1.0631836728076542,-2.682953796738839,-1.3320918479075257,1.1496157824535107,-2.5913366784258693,-0.27312580026695765,-1.2185360453767833,-1.1911894310938638,-1.1553133911267994,-1.1968077655801497,-1.249641329007307,-1.272663029749754,-1.2555195397757932,-1.2242449789339276,-1.209008837820153,-1.1803938365452102
1772328236.2544703,171,2.0,3.0,0.0,0.0,1.5707963267948966,0.8293778692934365,0.8293778692934365,0.0,829377869.2934364,-1.2430264047415736,-1.1970819469788014,-1.1815608956290364,-1.1738134829775677,-1.2169422169854902,-1.225130704060877,-1.2198437714390482,-1.249506622494056,-1.2266971143123047,-1.2315167464633876,-1.2416805317021047,-1.2194491886435974,-1.160888810263731,-1.211650515991511,-1.2054683214984327,-1.5030654076415793,-1.991017698170865,0.8293778692934365,-1.333604613972261,-0.36779706094229947,-1.6380061671741208,-1.295858776075695,-0.15294911300529335,-1.5808882213697704,-1.0070062884099833,-1.2048955207938579,-1.2256200582528183,-1.1786408637333954,-1.1725015845896711,-1.2083382854864944,-1.2424077084550507,-1.2076188573382924,-1.22500911057104,-1.2001015186430837,-1.1817730881897321
1772328236.3366807,172,2.0,3.0,0.0,0.0,1.5707963267948966,2.3816302277601045,2.3816302277601045,0.0,2381630227.760104,-1.2068374403521351,-1.2571866818889,-1.2178118488564302,-1.177553674883089,-1.065294273530755,-1.2051792389368106,-1.2459976966378323,-1.1890144573467327,-1.1972196337246461,-1.2607486558852972,-1.1582697818600862,-1.1435283593569234,-1.1637116865768065,-1.3035191659354175,-1.1211491967617515,-2.006982804177142,-1.982405422020604,2.3816302277601045,-1.0442746930449833,-0.07312179483435122,-1.255945713036741,-1.135801808333613,-1.1517651262003343,-1.2342627327755369,-1.2032659296114365,-1.0926218143250717,-1.354839367251321,-1.3410396982478736,-1.1074240335731544,-1.3683863125307936,-1.2127239957718845,-1.244822292902743,-1.2427802375293056,-1.1941881411299875,-1.2025649789053179
1772328236.4185307,173,2.0,3.0,0.0,0.0,1.5707963267948966,4.343632977441904,4.343632977441904,0.0,4343632977.441903,-1.1076636442737153,-1.442775302264129,-1.1737342087905644,-1.0425241044192444,-1.3698955023164157,-1.2407888461099676,-1.223274615201308,-1.1837805728650779,-1.215696479761181,-1.2134934918276659,-1.1314268268855605,-1.232951430434159,-1.2857826096752423,-1.2370379253671087,-1.0270042451625156,-2.593152832168678,-2.441909604300214,4.343632977441904,-1.4559103793991064,-0.28308275736364696,-1.1713077034124972,-0.9860564453669127,-1.1045647984224316,-1.1151589292477284,-1.2907232392696428,-1.3224394705819447,-1.245693712913241,-1.2385983751533483,-1.2226898935663573,-1.123820081212531,-1.2745638220982332,-1.1936469308909101,-1.2535353009146815,-1.1758132190481683,-1.2107868445857575
1772328236.50091,174,2.0,3.0,0.0,0.0,1.5707963267948966,4.119718565907308,4.119718565907308,0.0,4119718565.907308,-1.2498177587768742,-1.2157858867390021,-1.1913384427235658,-1.2380887553797666,-1.2174226304796494,-1.228026298049247,-1.222146895187723,-1.265739353387278,-1.232643274383935,-1.196909093488347,-1.171797653650958,-1.084078679570993,-0.4113996519326748,-1.1960937018506173,-1.1482216296460193,-2.440234713582362,-1.5690519295992758,4.119718565907308,-1.8092634450511271,-0.50062304742611,-1.179970643516856,-1.211902047622448,-1.1399699616396393,-1.2056149489420585,-1.252447516017856,-1.199177646538931,-1.2002243042259582,-1.2286294971262808,-1.236080078611383,-1.1908544529502936,-1.2830050328975948,-1.2530453506762202,-1.1974580523321692,-1.1996026277068412,-1.1863084061513436
1772328236.582795,175,2.0,2.1081437762780277,0.31056190997988753,0.0,1.5707963267948966,3.72471972998616,3.3219144728081798,0.0,3321914472.8081794,-1.2326611557794993,-1.238041071658262,-1.1968637939529176,-1.1813296295797386,-1.232302335775177,-1.2709386671708418,-1.2090249310761612,-1.174106141818302,-1.2045188193939709,-1.237686423979571,-0.7014686705432749,-1.2090916882862681,3.3219144728081798,-0.8326108256114517,-1.249571591564607,-1.4091809283710628,-1.2402231979636194,0.4028052571779799,-1.359527869168265,-1.1295206701184124,-1.234535722081151,-1.2424309542692842,-1.182690403782178,-1.1925049057608734,-1.225630787090157,-1.2435729793993209,-1.2288530145708338,-1.2345249932438125,-1.2192566656180224,-1.1967654462773143,-1.2179650328117648,-1.2181140444414669,-1.2203921342363517,-1.1882843003611927,-1.2361015362860603
1772328236.6660662,176,2.0,2.0,0.0,0.0,1.5707963267948966,4.546182697556341,4.546182697556341,0.0,4546182697.55634,-1.2058074719676346,-1.219555880970464,-1.2244017391683744,-1.1515624703839396,-1.2531490627704929,-1.2044300084626687,-1.209165002008081,-1.1651982265947138,-1.2819136717216568,-1.190669678529463,-0.16640903549301878,-1.5864874823674535,4.546182697556341,-0.630153492707429,-0.46945815914370437,-1.2527520957889668,-1.219929006091238,-1.1090595852207654,-1.2195964121337428,-1.2024731877414216,-1.0981406090427182,-1.2693513952912565,-1.2996448635631634,-1.2934745900004612,-1.081843505125465,-1.194614910437454,-1.2587459395821017,-1.2365169807096694,-1.145989435433083,-1.1861665470798672,-1.2675054392225076,-1.1513335885207168,-1.2517113985671275,-1.1865396722006412,-1.1748762339206025
1772328236.7479818,177,2.0,2.0,0.0,0.0,1.5707963267948966,4.609911991347311,4.609911991347311,0.0,4609911991.347311,-1.2383003518939437,-1.249920874824628,-1.1624355509800384,-1.220817115404262,-1.1818332888881318,-1.194879555091805,-1.1921758880824906,-1.1545558160013938,-1.2361271662863689,-1.2353511137188804,-0.3160310168303275,-2.002794981335995,4.609911991347311,-0.31360153121966494,-0.4571998664378981,-1.230726388779448,-1.24283328566948,-1.0989393113779211,-1.2116612448288493,-1.177873751863689,-1.2339259664924107,-1.268916281332526,-1.1756791085814364,-1.182041309123195,-1.0449482256112368,-1.248867064579375,-1.187895081984411,-1.2054057366139577,-1.226493862449391,-1.1711354459685626,-1.1970938679091776,-1.197865152104515,-1.2619687631092977,-1.2238837747435303,-1.1583675334891728
1772328236.8299477,178,2.0,2.0,0.0,0.0,1.5707963267948966,4.399100470435675,4.399100470435675,0.0,4399100470.435675,-1.2272645505982103,-1.2100268852742775,-1.1696351968807224,-1.1853898984658602,-1.177457711393561,-1.223101165664335,-1.1613578988740327,-1.2182541153733868,-1.2051077133545531,-1.1825807312227172,-1.5311916507711003,-2.5219127561942045,4.399100470435675,-0.0769466253455433,-0.4605120969429122,-1.2001939058534987,-1.103847754460306,-1.2318928518167571,-1.084912548650807,-1.2985511182011504,-1.1981601951313254,-1.1906440485291543,-1.293674265584261,-1.0584862301929276,-1.2619872405513808,-1.2416471530970514,-1.221516277970824,-1.208428288510834,-1.2034620289161242,-1.1914767255159293,-1.148620980813621,-1.1840869407757444,-1.3613511754693,-1.181924484005509,-1.0387362287922186
1772328236.9122882,179,2.0,2.0,0.0,0.0,1.5707963267948966,4.116317524470986,4.116317524470986,0.0,4116317524.470986,-1.235371975347039,-1.2425638726429786,-1.246237903384912,-1.1931075087913883,-1.2137712495054305,-1.2521441283397825,-1.1955292457973061,-1.1538644020395756,-1.1798138832824094,-1.1825390079664009,-4.018801929807893,-1.7456664735873324,4.116317524470986,-1.0613216234828975,-0.34807447768145583,-1.212139274136934,-1.2314189948343033,-1.1386789248799003,-1.1722899880754936,-1.2147547262614642,-1.2574858972413414,-1.2208349967998262,-1.1662585933516736,-1.2113375915691365,-1.191871904357899,-1.2179143688576661,-1.214717175330779,-1.2508483232078933,-1.1893124806061368,-1.1656148631113612,-1.2135167376418996,-1.1871869787200668,-1.1825521209898144,-1.231543568556734,-1.2460060412890959
1772328236.9941688,180,2.0,1.6575782014247178,0.47451987359409,0.0,1.5707963267948966,4.302927768579456,2.8295115029229523,0.0,2829511502.922952,-1.2446923547616426,-1.2201435828380087,-1.196583056042559,-1.1775822851159918,-1.1699552738613224,-2.216333415071179,-0.6903708804095844,1.4734162656565035,-0.9174860617501804,-1.5972651955205435,-4.150337475578484,-1.5275873574718666,2.8295115029229523,-1.2713624562457164,-1.0216416146327982,-1.2294687306247631,-1.1892117487444573,-1.1321236052660486,-1.2126256480962812,-1.194905185092114,-1.2185312770046328,-1.2484325466671637,-1.204338217298772,-1.1631430581978635,-1.200798893070089,-1.2177552244371446,-1.1669184168479947,-1.21043577318618,-1.1949123376503397,-1.2389184521339476,-1.2629951552146854,-1.2145818727710096,-1.21850743514388,-1.1769391509221976,-1.2298335110942735
1772328237.0761464,181,2.0,1.248772336652571,0.4323015858969186,0.0,1.5707963267948966,3.3209089423309486,2.4947586649368603,0.0,2494758664.93686,-1.248733550159162,-1.2232954768294666,-1.135267750652761,-1.183230421928218,-1.207667137106316,-3.5484103618157343,-0.7605815840460757,2.4947586649368603,-0.7319498934686053,-1.4516343416731776,-3.0416802217579164,-1.18286385331915,0.8261502773940881,-1.2656916696657738,-1.1470855649811704,-1.202217483784853,-1.2372781321141877,-1.1778964016314037,-1.2110389722632136,-1.2263120682611548,-1.2544555967397206,-1.1971099611651854,-1.1538334076205987,-1.1799676632842622,-1.191850446683222,-1.254615337206761,-1.235940007679463,-1.2213404442477755,-1.2369175239703085,-1.222339418213298,-1.2539930646411255,-1.2533374134704363,-1.1930914155353805,-1.2195499205052756,-1.2063248403459599
1772328237.1581843,182,2.0,1.1298994709854837,0.3361927994814511,0.0,1.5707963267948966,3.1532136384503398,2.7436128549114285,0.0,2743612854.9114285,-1.2715680922947035,-1.208556438512378,-1.1581201741838671,-1.212595249723822,-1.2064297445332701,-4.550179785511467,-1.3906850088459257,2.7436128549114285,-0.5644596295904671,-0.9444535904471395,-2.5048878794774874,-1.0891093121897357,0.4096007835389113,-1.3061930306187897,-1.1343981187818186,-1.2468828257182627,-1.2139059560186813,-1.2068594940733306,-1.1986793516492071,-1.2194861435277635,-1.2660016138555539,-1.2459506089628463,-1.2146486299811161,-1.1999334335247795,-1.2080432424596839,-1.2775833937625156,-1.2157888669715964,-1.2057419068505655,-1.1613447858506192,-1.293631350234907,-1.2547172611614774,-1.2566341467659643,-1.2105871690019572,-1.1843730431047734,-1.2234665421803643
1772328237.23996,183,2.0,1.0998789229981434,0.2998384960922701,0.0,1.5707963267948966,3.2894627200916653,2.960914726366367,0.0,2960914726.366367,-1.2314237632064537,-1.2121082797179557,-1.1819542863314498,-1.172970673199973,-1.1832977751848437,-5.142644064741621,-1.6068186291240012,2.960914726366367,-0.8454288059984216,-0.8719624128296867,-2.2931113592518986,-1.1077238449721147,0.3285479937252984,-1.1721171345850399,-1.2884677992424722,-1.241195349835795,-1.2078656205970792,-1.1607111884011263,-1.1944021218302399,-1.2415613223983433,-1.2416161586780736,-1.2199319863238318,-1.2184776328179396,-1.2383152530569137,-1.2280811343289773,-1.2072206982637286,-1.2081684122286336,-1.2554372853561975,-1.196769618602946,-1.221444752388567,-1.249420195748829,-1.247381716654505,-1.1803086018930202,-1.220947053545362,-1.176241180448673
1772328237.3222835,184,2.0,1.0,0.0,0.0,1.5707963267948966,2.417139699118101,2.417139699118101,0.0,2417139699.1181006,-1.2277425799062944,-1.2196637653903684,-1.1690224610593876,-1.2211348081987867,-1.225937751047343,-6.605723095622433,-1.9568272777589897,2.417139699118101,-0.41409914661635794,-0.6584221909549465,-1.1687327824512457,-1.1032105807316996,-1.0703064287074127,-0.9692145549314692,-1.3349236649183829,-1.266632231072453,-1.21315136112587,-1.1531759683103533,-1.206500674069008,-1.1885370240851676,-1.247692256890804,-1.2093843471270023,-1.1914290417944247,-1.264524610581947,-1.2168206234956531,-1.2588860105140216,-1.2218059565789647,-1.2046803480005681,-1.1771048518544265,-1.2078584680388533,-1.2402583647082286,-1.2160922546496695,-1.1516345920127153,-1.1898328292170564,-1.1981560228056938
1772328237.4052157,185,2.0,1.0,0.0,0.0,1.5707963267948966,2.6048115020765668,2.6048115020765668,0.0,2604811502.0765667,-1.2446351342958373,-1.1909611452771598,-1.1706943715446443,-1.195461296494162,-1.2355418486048995,-7.994682549796408,-1.9328882614240956,2.6048115020765668,-0.31017426373651813,-0.5956078285703451,-1.2305070436605272,-1.2613798691487152,-1.227126267805847,-1.1091114412679013,-1.1817730881897315,-1.2773634525970754,-1.1948110097421423,-1.1572410055686246,-1.2413360168142336,-1.1926509371579814,-1.2148685711465563,-1.1857552749818896,-1.2028677705368724,-1.1795730804888112,-1.224402931261412,-1.2556643790798634,-1.2089092980515121,-1.2130291715895143,-1.2163265009315611,-1.2075777301284947,-1.2518860401971383,-1.2250842124324097,-1.215621377899811,-1.2014318944730633,-1.2075497159421107
1772328237.487245,186,2.0,1.0,0.0,0.0,1.5707963267948966,3.3583323190608416,3.3583323190608416,0.0,3358332319.0608416,-1.2657322008290535,-1.2040819172956845,-1.1971928116313,-1.1466397221851026,-1.1931826106527579,-8.41248612552716,-2.108388198421979,3.3583323190608416,-1.0369838520269232,-0.6635237531094257,-1.4058341271679553,-1.0761095376145289,-1.2000955581778963,-1.3235737471072366,-1.3113226069596533,-1.2620349242728852,-1.25445082836757,-1.180384895847428,-1.2415094663512067,-1.2058062798745968,-1.2652309257067353,-1.222862747056812,-1.2201578879544601,-1.125063434250765,-1.1903496015488626,-1.2519456448490192,-1.2665344794433682,-1.2205041909818877,-1.2320567646094278,-1.161337037245875,-1.251452118331446,-1.2185956500286639,-1.1745692699634165,-1.2369050069934135,-1.2078143605964615
1772328237.5689018,187,2.0,1.0,0.0,0.0,1.5707963267948966,3.2207027936819554,3.2207027936819554,0.0,3220702793.6819553,-1.2291182552717033,-1.1630202726149892,-1.162536282841717,-1.1557330078760402,-1.1978401181507257,-8.991420148780364,-1.2601293635522555,3.2207027936819554,-1.761843176107785,-0.9860600216460257,-1.5025790336822318,-0.9598822545864887,-1.1875303015149006,-1.368330284158025,-1.380034253601343,-1.2391032265547781,-1.2362898869860035,-1.2145973699804986,-1.2073911675681077,-1.2329460660154896,-1.278650317031182,-1.1983270881565917,-1.2188740037529473,-1.210603262257965,-1.2124951139086622,-1.2562008209467908,-1.2018318416871838,-1.2201411986519335,-1.2124283566985554,-1.1907763708563297,-1.2298943078391917,-1.2249721556868736,-1.1930037966971159,-1.222392466353472,-1.1876083836088642
1772328237.6511705,188,2.0,1.0,0.0,0.0,1.5707963267948966,3.063725002256036,3.063725002256036,0.0,3063725002.256036,-1.220238354234499,-1.2393499898135645,-1.1331416527201728,-1.1491884170995263,-1.2278474840936047,-9.561627454951697,-1.113321317830244,3.063725002256036,-1.9351526421490481,-0.43384497569143576,-1.2779684398136666,-1.1791808818794351,-1.2442643933611386,-1.163857717973913,-1.121637358860655,-1.2734438506893928,-1.2252749473184283,-1.182851932388775,-1.2167455216342833,-1.2188769839855413,-1.2291713034118774,-1.204907441724234,-1.2062223203447249,-1.1978800532674856,-1.2371261402518914,-1.216524984422324,-1.2287951980585095,-1.217460777456853,-1.2391056107408533,-1.1938191883348455,-1.2836857180220747,-1.220981624243454,-1.24888494597494,-1.1441655330855294,-1.193474077400455
1772328237.7329996,189,2.0,1.0,0.0,0.0,1.5707963267948966,3.01487124143496,3.01487124143496,0.0,3014871241.43496,-1.3029439810447676,-1.2610264135630622,-1.2070639380292811,-1.2171228190806889,-1.156529922071687,-9.209484959779378,-1.0818268158229378,3.01487124143496,-2.493762075157413,-0.5311239398865633,-1.284804497337878,-1.212175036928063,-1.0878397331046745,-1.140201227688935,-1.122093334447543,-1.216040994649052,-1.2178732416478684,-1.1809910751570558,-1.2351609748793808,-1.215015794636702,-1.2612666203101415,-1.2272931608311124,-1.2459339196603199,-1.233287004624248,-1.2059523112717048,-1.2312741555302327,-1.21805742002218,-1.1959798569655253,-1.1911566485353293,-1.2167675753554792,-1.210768963190194,-1.1892230736283156,-1.155147094148052,-1.2472613152577057,-1.2339539806787945
1772328237.8148973,190,2.0,1.0,0.0,0.0,1.5707963267948966,3.4580139467732836,3.4580139467732836,0.0,3458013946.7732835,-1.278825554707712,-1.2173004409432937,-1.206122184529565,-1.1933095685612645,-1.2430877975330108,-8.821927168599029,-0.6023014309765615,3.4580139467732836,-1.4776303145444774,-1.089292894517528,-1.283244643598156,-1.205557132429735,-1.1257357747239811,-1.2067170389553357,-1.2320394792603826,-1.235610990001081,-1.21703222000983,-1.2107439292364037,-1.2250168591757844,-1.210479284582053,-1.1996908425916248,-1.1825747707575291,-1.208446765952917,-1.2205989623783782,-1.255694181405804,-1.24297812497355,-1.235852984887717,-1.1823911884297362,-1.2192900442230754,-1.1662538249795233,-1.2001247644573172,-1.1860997898697607,-1.1787886832700596,-1.1774237367419889,-1.1986727951375007
